Image,Color_1,Percentage_1,Color_2,Percentage_2,Color_3,Percentage_3,Color_4,Percentage_4,Color_5,Percentage_5,Color_6,Percentage_6,Color_7,Percentage_7,Color_8,Percentage_8,Color_9,Percentage_9,Color_10,Percentage_10
IMG_1094.JPEG,[31.49792542 28.04083386 27.14428708],23.052914937337242,[119.14239219 100.32878453  94.39762978],12.949307759602865,[102.43953037  79.80486014  61.74571142],12.72109349568685,[144.50109815 124.89168685 116.84504634],9.019025166829426,[69.8538419  56.20239178 51.69024376],8.736483256022137,[174.51283339 129.61535809  69.04031049],8.475907643636067,[226.9941903  184.28636752  92.07631155],8.394908905029297,[230.19165283 212.23630445 160.7724511 ],7.6694488525390625,[184.38357124 162.1129485  133.94359159],5.315367380777994,[247.17574074 238.71793889 208.62153573],3.6655426025390625
IMG_1095.JPEG,[62.64591018 54.90948382 49.52437597],21.381664276123047,[177.57362663  98.48577543  20.66094401],19.126160939534508,[93.37811917 83.54011758 76.71734634],11.297194163004558,[32.89387345 26.36827077 23.63302579],10.787932078043621,[198.09327916 128.45236382  34.09075423],10.03700892130534,[209.11656267 163.84673026  73.34083278],8.832613627115887,[220.06618163 185.03167438 118.36662169],7.594490051269531,[159.61365145 124.63554432  67.29339232],5.041058858235678,[136.56583316 132.04440843 129.67735628],3.609307607014974,[219.16103319 213.34079989 193.81556728],2.2925694783528643
IMG_1100.JPEG,[212.21439952 199.60612244 184.80367617],13.78332773844401,[192.82660724 180.3012664  165.86182179],12.293624877929688,[73.97757511 58.71689608 51.58935215],11.651134490966797,[172.71443093 158.50474796 143.88763403],11.251862843831379,[226.46894801 218.70270519 205.9623484 ],11.112944285074871,[93.58370907 82.4207368  73.73900891],10.554854075113933,[148.30459309 134.31563303 121.26694468],9.297911326090496,[120.26549852 107.8223572   97.36478699],8.16977818806966,[245.0515783  239.5956016  228.35858705],6.4945220947265625,[46.14256758 37.54139527 33.29886147],5.390040079752604
IMG_1104.JPEG,[165.85397858  81.95687222  43.92669058],19.537766774495445,[14.79487455  8.42554663  7.92018481],17.197672526041664,[137.86805205  60.47341391  28.16109903],16.470845540364586,[190.4491109  234.8623178  251.95455901],9.916273752848308,[197.89048829 111.12201242  68.39599605],7.803122202555339,[92.97755432 40.71525937 22.85552029],7.784779866536458,[152.58062131 102.17148813  88.99939901],6.676228841145833,[166.81195363 175.5495259  187.05557223],6.3503265380859375,[212.13927745 148.66618348 121.62926553],4.8086484273274746,[175.62846727 199.34367491 218.47600416],3.4543355305989585
IMG_1111.JPG,[204.92780379 200.43381238 192.7618005 ],20.19434799382716,[52.99704456 54.30304345 35.24840993],15.445216049382715,[168.93481069 156.67331663 140.29233556],11.13990162037037,[26.93084041 27.8904076   9.49031311],10.65504436728395,[86.23342164 84.66484863 39.90306327],10.215952932098766,[199.15820869 177.90178073 152.41565533],9.828510802469136,[133.19119364 108.61575776  58.71140129],7.2291184413580245,[169.43219198 137.56931674  91.7214002 ],7.124083719135803,[118.8489086  123.57191549 126.13995564],4.1302565586419755,[82.86995617 87.95729744 89.37282478],4.037567515432099
IMG_1114.JPG,[181.03256788 194.80477292 218.9106467 ],15.330863646096429,[160.71251947 165.71385585 176.33065173],13.012941682994384,[219.23651784 219.95113571 222.57230804],12.156110634006627,[94.50321868 80.51591634 77.32721193],11.059026138930268,[160.71575995 140.05352798 127.15046804],9.652156294824477,[137.66476914 110.50589892  95.8196582 ],9.492831537092506,[19.81604842 14.66150231 14.67353507],8.085501216808302,[112.51450086 117.40330239 133.24873741],7.622031943232496,[59.40897609 48.13380445 44.52512902],7.427135400717883,[208.84900306 173.17715257 153.79682249],6.161401505296627
IMG_1115.JPEG,[7.36139292 5.05051614 5.43669715],20.768760558936677,[33.75616175 25.39231466 24.7398982 ],17.396547863787173,[65.72035501 46.11645527 40.30940526],10.862315282216207,[232.08102114 226.6277385  221.54768716],9.838162032608032,[130.84204496  98.17977323  85.83541927],9.105238250320584,[205.90427855 197.65740106 191.11057234],8.999171823159438,[154.91085466 125.60277086 112.89646345],8.43888029473427,[97.29126606 71.70366181 63.26098588],7.104828614463962,[180.97221306 160.57206861 147.95896075],6.084968908384051,[ 80.05229826 189.14917716 233.81538985],1.401126371389607
IMG_1116.JPEG,[228.00893633 220.5421103  211.88010446],15.825939178466797,[209.80516391 194.46711888 172.69607092],13.364028930664062,[44.23038537 26.25032652 16.78655996],11.262003580729168,[79.50153284 62.22518964 48.34493091],10.098997751871746,[166.86150443 129.11375565  78.46328662],9.122117360432942,[123.36178526  96.52539643  80.39441043],9.045950571695965,[132.36794327  89.59075291  40.18442176],8.835633595784504,[198.01711386 164.6818664  116.9051772 ],8.455371856689453,[95.1688885  51.83612613 15.41360473],7.942517598470052,[164.05071455 148.78660602 142.7675513 ],6.0474395751953125
IMG_1117.JPEG,[209.64284553 191.8554067  171.45174712],16.99784596761068,[121.61649586  94.91584432  68.88090109],14.351304372151693,[182.66380504 165.17786892 148.72111583],12.488492329915363,[163.31053234 146.23300757 128.05272418],11.974557240804035,[139.76224047 117.27427232  93.41565737],10.329341888427734,[23.26937952 18.02362967 15.15327521],9.657955169677734,[58.63234421 40.26859775 28.4743772 ],9.22838846842448,[95.64242869 67.15046572 41.45256496],7.974529266357422,[173.87211027 111.32197762  28.47993047],3.860632578531901,[225.96466922 221.84122605 217.7050728 ],3.1369527180989585
IMG_1120.JPEG,[207.09278371 212.62446508 218.86079857],12.897237141927084,[64.76648696 64.07699419 62.39815419],12.02383041381836,[43.86438079 42.68278571 39.09749453],11.77345911661784,[166.51678155 161.07587588 154.35143132],10.57116190592448,[142.51509137 138.1863754  133.98352597],10.009288787841797,[18.42214854 18.45234263 15.05459546],9.897391001383465,[91.26777237 89.10972051 86.64640334],8.962853749593098,[118.56415642 114.5896251  111.3225613 ],8.830006917317707,[226.9977834  231.88935552 239.96206951],8.525435129801433,[190.27155319 184.59004825 177.63341293],6.509335835774739
IMG_1122.JPEG,[3.24097529 3.84927634 3.39267849],24.30582046508789,[23.56543161 21.61664335 20.89433861],16.983413696289062,[112.71765922 111.2081616  107.51823262],10.978253682454426,[131.1378881  128.02604024 124.18593618],9.488964080810547,[94.83110888 91.69335886 87.41481018],8.903217315673828,[151.6220612  147.65765799 143.36396722],8.582623799641926,[71.7627374  68.90129856 65.8319656 ],6.392097473144531,[194.15942768 180.96510726 173.94325744],5.984528859456381,[46.97746382 40.94072322 39.17592744],5.4256439208984375,[244.65943893 245.41669447 241.46254668],2.9554367065429688
IMG_1131.JPEG,[223.15731676 234.7316529  241.39210685],22.1710205078125,[234.57762667 243.91125787 249.02918619],13.483015696207682,[45.6032932  54.56531807 63.62187125],12.357139587402344,[66.53159952 76.90638684 86.68134896],10.251903533935547,[12.90831684 17.64934521 22.19644625],10.194905598958332,[ 90.10732752 104.96911023 119.04275337],10.008494059244793,[211.93494157 225.04467847 232.57282206],9.088834126790363,[28.69419503 35.43702641 42.26114378],7.583332061767578,[128.13727668 139.63902132 147.82303138],3.0303955078125,[168.34072721 180.7578636  189.39279749],1.8309593200683594
IMG_1135.JPEG,[17.08368262 32.57356992 78.43936625],37.42411931355794,[26.33380232 42.37462778 89.21846811],17.4774169921875,[10.81334201 23.29019849 65.07749701],9.041595458984375,[ 43.72701749  63.39126789 113.75701909],8.710956573486328,[11.46637107 12.90706672 19.20145653],6.923961639404297,[143.89427906 124.18178974 118.50495086],5.993684132893881,[226.85061562 247.6526638  251.42714269],5.168183644612631,[ 66.39955822  94.47827922 155.02225954],3.5448710123697915,[176.17913609 203.81052858 240.30212562],3.2504399617513022,[111.58716329 147.83921897 201.75213301],2.464771270751953
IMG_1136.JPEG,[28.29739265 42.59940135 87.71670031],54.926395416259766,[159.28445336 143.60584979 125.43859935],15.047423044840494,[ 50.05636419  70.97333887 127.32085996],6.648190816243489,[85.49810585 79.13007128 81.44673924],5.311806996663412,[31.15943651 29.92648432 43.99563408],5.1405270894368496,[210.13629179 230.44291853 250.9220248 ],4.0098508199055996,[201.11089743  88.36106199  80.73406301],2.4629275004069013,[141.89184546 182.04450431 236.37446569],2.312183380126953,[ 90.44227604 114.16356699 181.35819874],2.1871566772460938,[ 11.1593378   94.94446432 220.36568985],1.9535382588704426
IMG_1137.JPEG,[12.97178576 24.31270201 58.22770515],54.48748270670573,[131.17117508 117.43474961 104.67315983],9.676265716552734,[34.50519683 49.93291116 92.49241024],9.163761138916016,[ 9.25236188  9.34819776 15.79006303],6.611855824788411,[118.18036421  85.24511938  78.06424823],6.396389007568359,[216.07870377 232.9112517  249.43297021],4.146607716878256,[145.96495844 194.99304233 244.05773105],2.893829345703125,[ 17.5721671   96.72694517 218.77569191],2.432568868001302,[ 68.42627494  84.96432463 144.69016775],2.3634274800618487,[121.29123217 136.89816203 191.82762529],1.8278121948242188
IMG_1145.JPEG,[43.63084271 43.30753086 41.60139101],16.511249542236328,[157.72294444 157.54413811 153.68586723],12.76108423868815,[236.54979707 241.57848104 244.76500513],10.473442077636719,[133.43693213 131.16955845 127.10529895],10.297425587972004,[15.95033851 16.89821048 17.64119306],9.897994995117188,[71.77052386 70.58237367 67.38352754],9.836546579996746,[180.37437038 181.71146923 179.43259866],8.536179860432942,[104.59210476  96.6887587   88.54667429],8.235994974772137,[153.25793826 120.78116512  88.96526603],7.355086008707683,[209.75232155 213.78974359 215.04989092],6.094996134440104
IMG_1153.JPEG,[237.82448575 241.13420551 245.0290628 ],29.097239176432293,[230.18814375 233.22907688 238.80019622],20.387935638427734,[246.11244408 248.8517201  250.74671695],18.114121754964195,[43.23147526 43.90922391 39.71634549],12.627569834391275,[218.92474091 222.17693255 231.03468677],7.325490315755208,[5.34594555 6.71188531 9.82406557],6.574312845865886,[22.39543744 23.0955748  23.39098238],2.6615460713704424,[194.93052182 197.88956362 205.93741101],1.559321085611979,[82.25548832 82.3822474  84.16345342],0.9039560953776041,[139.38431106 140.05759986 142.09507806],0.7485071818033855
IMG_1154.JPEG,[237.27303442 239.685346   241.4253216 ],30.493545532226562,[107.54935768 106.32343164  92.02011059],22.804768880208336,[95.26895254 94.91028689 85.13963053],20.4374631245931,[13.79180679 15.30739141 19.69890527],7.186667124430339,[119.73092924 124.37885989 120.1738626 ],6.224950154622396,[70.88555367 74.4700668  73.88355701],4.739030202229818,[43.65971601 47.24882332 49.95218131],4.0353457132975254,[157.1482494 158.9915846 156.3883436],1.9264856974283855,[214.33357155 181.86936139 131.05834429],1.1119206746419272,[195.73005835 199.60975163 203.33116427],1.0398228963216147
IMG_1157.JPEG,[235.72209764 238.57097678 234.73690702],22.580814361572266,[115.30869897 114.11104331 106.00195255],19.782733917236328,[226.63923742 230.28209224 229.33421028],17.673015594482422,[248.52486524 250.61867577 245.12888117],10.66296895345052,[223.60138763 225.82342201 211.20449966],9.355449676513672,[12.87928713 15.01929528 19.95104681],8.744366963704426,[78.27274872 79.79369719 75.68296415],4.1551272074381504,[48.14039025 50.93722337 48.2046111 ],3.089396158854167,[146.59235223 148.57209295 143.89805006],2.0900726318359375,[180.75341532 182.6912411  176.62235547],1.8660545349121094
IMG_1159.JPEG,[91.70568899 81.52458657 70.22443745],22.35835393269857,[227.15373188 229.55075808 234.14899172],21.886380513509117,[77.67610065 70.43055437 63.09742526],11.909993489583332,[241.9508681  243.53193189 243.49154688],11.579449971516926,[217.58698611 219.51920649 220.04530102],10.235436757405598,[ 9.91423976 10.21616524 15.99727485],6.402428944905599,[113.20819066 107.97028418 102.83995442],5.827585856119791,[35.14937282 34.8661936  35.11090934],5.675601959228516,[189.79767049 190.84881486 191.59845088],2.703380584716797,[152.57724713 151.709902   157.63957252],1.4213879903157554
IMG_1160.JPG,[51.08115687 51.93345849 50.22927245],18.432725694444443,[72.15760475 76.69888857 76.02881448],18.197675540123456,[33.24254682 24.59707038 14.19135001],11.119502314814815,[133.56272974  93.2880512   46.94124598],10.700761959876544,[104.29511592  72.5658313   34.22015118],9.705150462962962,[218.34438115 162.61288823  93.70010888],7.263599537037037,[163.14815696 116.99944023  64.30422766],6.8920717592592595,[117.0337781  152.39480434 173.45853423],6.868489583333333,[ 91.37976556 108.22295649 116.42949414],6.094618055555555,[209.2835355  216.62096651 216.4105057 ],4.725405092592593
IMG_1172.JPG,[214.91086995 204.90651679 183.38928094],21.957127700617285,[196.09485141 183.25845138 161.28912879],13.736159336419753,[170.75724055 159.9805071  145.03516748],11.657793209876544,[150.97600421 139.17926052 125.28188699],10.659818672839506,[18.19042547 19.66229547 24.67760358],8.981529706790123,[228.51964013 224.58137168 212.16769081],8.86014660493827,[96.69697224 72.77285516 61.18501099],6.893711419753086,[50.68943246 46.62997031 48.13537883],6.102237654320987,[107.31870246  97.17673897  93.63038623],6.06983024691358,[145.57848027 114.06449472  91.7264142 ],5.081645447530865
IMG_1174.JPEG,[216.74592798 207.61833794 199.22050021],29.98800277709961,[230.5277807  224.10871214 216.93279908],22.96320597330729,[69.74407891 52.42197595 40.51995106],10.901482899983723,[47.07436292 32.00784214 22.42974444],8.807690938313801,[84.75136368 69.40921948 56.31595444],7.080586751302083,[109.89778408  94.79347591  74.21599588],6.182416280110678,[24.53822315 13.78475579  8.46628228],5.195395151774088,[138.21138402 127.43363736 112.32123529],4.1818300882975254,[181.54917151 194.08011504 193.37447046],2.469412485758464,[165.3815339  154.34977417 141.59860188],2.2299766540527344
IMG_1176.JPEG,[90.54663039 64.713679   46.31965749],17.086410522460938,[117.37068663  84.81898391  58.62379652],14.35995101928711,[135.24502983 104.15114429  83.55125658],11.562633514404297,[168.77993217 126.35999718  94.37712395],10.816129048665363,[35.51632609 22.69319706 13.71352418],10.622564951578777,[68.668714   45.30871852 28.10339077],10.419336954752605,[196.52238239 153.91449998 121.43329612],9.54885482788086,[210.01456628 182.98763643 153.04822268],6.711991628011067,[155.66497127 142.57935476 134.62800035],4.71947987874349,[233.72544412 214.46943384 181.75525637],4.152647654215494
IMG_1177.JPEG,[179.19718212 138.09782461 105.81995   ],13.73284657796224,[91.3115694  70.28911127 57.20757614],13.52853775024414,[118.28824846  92.20120045  77.12222787],13.31008275349935,[203.44385667 165.79945634 133.42619745],12.998739878336588,[146.78329462 113.67686965  89.25344172],12.42348353068034,[70.97356202 47.42141545 29.28074913],10.260550181070965,[29.89102127 20.89119745 15.65038406],8.141422271728516,[119.51366621  74.51466858  31.87070384],6.277561187744141,[228.99682579 207.87949916 179.72277267],5.6070009867350254,[153.90725224 153.46115937 162.68215167],3.7197748819986978
IMG_1187.JPEG,[12.30126148  5.32653786  2.27087881],19.68571345011393,[145.2341266  128.91782153 117.60216443],15.309747060139975,[36.11422131 20.26986908 14.3149746 ],14.182694753011068,[161.61937439 142.34580321 128.52999836],10.886255900065105,[58.6271113  36.93756697 28.45152221],10.391585032145183,[81.70211071 59.48080887 47.47780833],6.459108988444011,[129.21721204  99.76183378  52.78647149],6.298096974690755,[133.32749399 113.35204351  89.1344263 ],6.035614013671875,[189.07116532 172.45547366 157.85588229],5.710093180338541,[105.64050141  86.70217801  70.07888809],5.041090647379557
IMG_1188.JPEG,[8.98399951 4.33137933 2.44468584],27.339649200439453,[29.18339226 17.85240732 11.57045713],18.282063802083336,[47.82851501 32.83458855 20.94409692],11.003081003824871,[66.95905411 48.42606515 32.52740985],9.446907043457031,[119.67310779 102.87206699  90.01228975],7.8713734944661455,[84.26396128 66.14938906 50.10465492],7.837009429931641,[100.58967406  85.37232633  71.68912098],7.130591074625651,[174.27104014 159.88111713 148.55151962],4.566637674967447,[136.33543226 122.07231957 111.97006977],4.2550722757975254,[197.30288927 181.65337221 168.28470694],2.2676150004069013
IMG_1189.JPEG,[6.99519369 3.36509065 1.37712194],29.73044713338216,[59.33927135 47.2586111  36.79486893],15.083662668863932,[75.86956598 60.71674387 48.84162681],12.627379099527994,[25.63229706 18.55900797 10.0304568 ],11.493301391601562,[44.93819674 30.39779883 22.08977662],11.184501647949219,[90.30210027 74.50276245 61.76937422],10.926469167073567,[38.43745998 41.63608383 13.38205142],4.121939341227213,[107.80091552  92.7635425   80.27502832],3.4236272176106772,[134.65943203 119.93302997 105.82870348],1.3343175252278647,[219.69174861 206.31167165 193.97862334],0.07435480753580728
IMG_1191.JPEG,[191.22950617 167.75684095 144.19702708],13.184642791748047,[27.86086306 16.80487561 12.36535296],12.730089823404947,[55.76318328 36.47646768 26.15792779],11.303774515787762,[81.14729409 56.27438857 44.77284802],10.7513427734375,[218.36766529 197.89472014 170.82970368],10.709190368652344,[138.59578027 107.01897912  87.09263117],10.502910614013672,[116.73995326  79.43771679  57.85956582],9.856033325195312,[171.76523268 138.4837373  112.24889574],9.372266133626301,[190.64151766 118.62306771  49.53095104],6.9260915120442705,[236.33888756 224.50166011 208.31053911],4.663658142089844
IMG_1192.JPEG,[177.20484969 168.50985426 157.969859  ],17.020416259765625,[190.43009985 183.00006767 174.0982335 ],14.562098185221354,[133.20273982 119.0326097  105.87462339],11.722787221272785,[111.58761266  95.10302748  80.45052779],10.989125569661457,[159.86851462 144.38965594 127.71650709],9.969298044840496,[85.03264744 70.74165811 58.43624616],9.717877705891926,[207.71200638 201.36928685 192.93371163],8.929856618245442,[54.37304052 45.02002637 36.74003453],7.261466979980469,[17.93689207 14.18688369 10.29085629],6.603240966796875,[230.94989794 227.37011034 220.60271366],3.223832448323568
IMG_1205.JPEG,[173.60234826 166.2856238  161.11122368],31.81743621826172,[18.17452596 14.61292406 14.84377112],17.061583201090492,[148.03518527 139.0034849  131.96333382],9.343846638997395,[159.48163911 104.95323958  41.58939069],7.955201466878255,[62.91758451 49.7551795  38.55021005],7.525539398193359,[246.31753419 245.73636636 243.2941855 ],7.220013936360677,[188.79357218 136.32888454  69.15081262],6.957403818766276,[107.31799267  93.33475231  80.6961375 ],4.96063232421875,[205.55675545 200.30901425 195.07588156],4.848289489746094,[232.0423983  230.03092145 225.52215556],2.3100535074869795
IMG_1208.JPEG,[158.92111354 153.79536084 146.65706981],23.34171930948893,[22.84874535 25.29773884 35.83032229],17.421468098958336,[141.98202473 137.7764973  138.09961304],13.084538777669271,[43.08643598 46.03058697 61.92912201],11.861069997151692,[118.88933262 113.80298673 113.67063253],10.67037582397461,[83.07801781 81.79481477 91.85273898],8.62143834431966,[181.70038312 176.55213693 187.95715596],5.126984914143881,[227.47285379 234.32144606 239.35939265],4.863866170247396,[184.88401222 200.30610445 233.23911606],4.053560892740885,[ 86.49688614 148.5936657  216.38099044],0.9549776713053385
IMG_1209.JPEG,[197.199654   191.44430719 180.31966842],21.079444885253906,[186.25110425 179.63931785 170.40213761],16.77516301472982,[209.63048095 209.31710705 210.29650193],13.978449503580729,[49.42569288 48.84326335 54.82646445],10.740947723388672,[66.92716476 65.84899005 76.11253704],8.241780598958332,[28.71544695 29.02000838 33.94021552],7.65994389851888,[234.86663378 237.89025131 242.74490319],6.708590189615886,[127.91894576 124.02817256 129.66087334],5.05835215250651,[159.55636125 153.21678041 150.75166798],4.969819386800131,[94.78814581 90.19625134 97.0015636 ],4.787508646647135
IMG_1210.JPEG,[150.41445389 140.28945813 122.03469897],17.102686564127602,[40.81276647 38.24494398 38.54648093],15.763250986735025,[172.04659098 161.29803051 138.72518694],13.021151224772135,[13.82209808 12.72244982 12.96272354],10.755348205566406,[222.19983043 201.20720508 151.54862681],9.556770324707031,[189.56188147 182.15990219 169.58643768],8.239078521728516,[75.9426628  69.44146878 64.09914202],7.782268524169922,[112.9638988  105.52021547  96.24062389],6.881237030029297,[216.33841615 210.33081458 200.58860871],6.31252924601237,[232.26312399 233.86645702 237.93211335],4.585679372151693
IMG_1214.JPEG,[64.56410104 57.52185163 49.43739738],19.305356343587242,[85.17567134 78.11117216 70.37956182],15.915934244791666,[43.13885993 38.27705901 32.37601255],14.539432525634766,[111.54859358 100.5072256   85.17206544],13.885180155436197,[17.0538581  14.58838018 14.92278316],10.99103291829427,[140.04502535 127.75434304 100.05256476],10.94045639038086,[144.55368507 135.80552982 145.42499732],6.8116505940755205,[192.08680396 174.5687318  138.27568444],2.973175048828125,[ 74.54048257  93.38879145 171.70812496],2.69012451171875,[241.12951448 242.45873521 234.58782538],1.9476572672526042
IMG_1215.JPEG,[8.70336437 8.81885297 7.93794205],24.315452575683594,[77.06940561 71.16346589 66.77100351],16.78457260131836,[55.52261944 52.44621652 49.05316464],13.739204406738281,[27.89409458 26.72434418 25.1406018 ],11.88364028930664,[100.19967322  92.62281685  85.65409752],11.400953928629558,[114.47637015 112.62306683 116.8000109 ],7.577451070149739,[126.33879337 137.41473794 160.41347315],6.136067708333334,[151.67620063 130.6670057   94.53080425],3.8813908894856772,[183.03176546 171.64603875 159.5572396 ],2.785015106201172,[242.31654829 238.36090673 220.48505082],1.496251424153646
IMG_1221.JPEG,[119.48119425 118.59264562 116.14566585],38.65766525268555,[141.82688496 130.92776372 117.81526327],17.83428192138672,[15.74553166 16.09834613 17.24344697],11.912981669108074,[54.33880355 38.44196119 29.05355953],9.113502502441406,[109.15021625 103.03168274  94.89087378],7.724666595458984,[79.37946083 68.67509612 62.85890886],4.224077860514322,[148.47773979 160.48038917 171.79566611],3.5524686177571616,[180.18852554 202.34788976 220.66891656],3.2782872517903647,[229.59032013 247.10480449 247.59726262],3.048960367838542,[226.48010894 221.45010213 166.94708686],0.6531079610188801
IMG_1223.JPEG,[111.06710124 109.79538024 108.60829438],27.08441416422526,[123.76633794 122.89250354 121.328624  ],19.54758961995443,[13.40101548 15.32469122 17.54457782],15.55941899617513,[ 93.48990753  98.96431219 100.67785379],9.880542755126953,[227.94700325 250.19210971 250.01958819],6.826845804850261,[ 99.73266124 117.47446346 141.08376902],5.654207865397135,[136.84598278 144.63904624 152.19677323],4.979419708251953,[58.29976019 50.39442344 45.72767549],3.910954793294271,[191.9714479  213.17154126 222.71423127],3.3453941345214844,[157.06166225 177.92268159 192.03388199],3.211212158203125
IMG_1224.JPEG,[75.44673801 75.44240476 74.57577279],20.50574620564779,[ 7.90023156  9.98494123 11.50193242],15.553887685139975,[60.088683   59.34641951 58.26060282],15.296586354573568,[101.6006074  111.05027103 121.30638543],12.409019470214844,[86.22165941 89.55254491 92.46991644],11.988417307535808,[116.23385267 132.99689621 147.44564299],6.275208791097005,[139.25556439 163.52620576 179.12021246],5.602073669433594,[211.99717109 243.5228151  250.18357133],4.224300384521484,[172.45775694 206.0315425  223.059079  ],4.156017303466797,[40.19878543 39.7350112  38.88991608],3.9887428283691406
IMG_1225.JPEG,[3.11415345 5.66224789 9.58891413],18.486436208089195,[131.40398872 145.48619076 173.81451377],16.099929809570312,[155.65921247 161.49903361 177.51925572],13.115342458089193,[18.27031032 21.29371552 26.92264604],10.941727956136067,[179.38287157 176.50640937 180.9585879 ],10.603618621826172,[200.02364038 195.21596112 193.20271923],10.39113998413086,[31.83766231 35.60535371 44.31183915],8.12050501505534,[231.81708467 220.36543732 203.38507308],5.047480265299479,[52.70814567 59.2629656  69.98825175],5.046431223551432,[ 80.8778982   88.76792218 100.1366409 ],2.147388458251953
IMG_1226.JPEG,[3.31017908 4.67112672 5.60504771],34.34098561604817,[13.95029913 16.34096978 20.54292713],14.759222666422525,[124.28592932 134.74813274 160.01266113],11.654631296793621,[164.16658236 161.57349738 164.84521542],10.594367980957031,[143.43992529 150.43134826 165.07558368],9.852790832519531,[183.36683677 175.45754579 171.1962703 ],7.996940612792969,[203.53362429 192.49136482 182.55199436],4.613081614176432,[34.10999546 38.17969468 43.34231881],2.9045740763346357,[231.27614067 213.98023021 189.3747406 ],2.3084640502929688,[113.60581035 114.93660845 123.36840215],0.9749412536621094
IMG_1237.JPG,[29.65152402 23.53154212 18.49739959],26.93287037037037,[77.9131407  64.61618509 48.87503106],13.21069637345679,[170.77425298 154.29016512 132.78002243],10.973717206790123,[225.49693553 208.92842674 180.98111067],9.321807484567902,[135.14008737 115.12119073  93.60310122],8.332127700617283,[228.06672722 154.46817818  49.40326166],8.062210648148147,[204.41284257 116.08671164  25.5253488 ],7.848717206790123,[146.02001491  86.38802584  20.34624048],5.824797453703703,[235.87319905 179.32356165  88.09558301],5.493682484567901,[184.9279238  132.61545696  65.21515553],3.9993730709876543
IMG_9099.JPEG,[42.56583549 30.82248846 24.05252252],18.200747172037758,[14.2725392   9.61287842  8.16950108],15.356254577636719,[67.98397586 50.18149528 36.82765609],13.69622548421224,[82.28963183 73.93150919 64.39135636],11.54610315958659,[130.8540363  121.68728291 105.8803159 ],11.302630106608074,[117.56407202  95.59870008  71.06000604],9.518782297770183,[153.47655277 151.97776845 145.6456255 ],8.985137939453125,[176.23831136 152.36581528 111.78575609],5.760637919108072,[203.76970655 185.84816783 154.80995246],3.3937772115071616,[164.33554563 203.07760051 225.97228958],2.239704132080078
IMG_9307.JPEG,[148.534904   131.25027883 102.67341605],22.23037083943685,[128.08205649 111.47319489  85.05465864],18.60297520955404,[175.0255201  154.76626633 120.96686935],12.583510080973307,[101.8338028   93.28472609  68.05142405],12.112998962402344,[196.95046641 187.68603042 163.98728314],10.88279088338216,[67.14958026 58.78701091 36.06129057],7.32723871866862,[20.2552164  17.77780056  9.1810402 ],5.906709035237631,[202.21973741 229.78637041 233.15235897],4.626210530598959,[222.26914511 146.38107034  25.54519057],3.0539194742838545,[165.23369009  94.46647639  39.13181115],2.6732762654622393
IMG_9313.JPEG,[104.79009385  83.73558517  61.70899394],22.262986501057945,[127.68588837 108.33825332  87.26433965],18.143113454182945,[71.98813082 55.75000302 39.30116595],15.748214721679688,[160.10730247 134.09850398 108.12280483],12.50009536743164,[152.34123944 157.39094924 168.23107558],8.804130554199219,[17.18332936 11.96872791  8.27629251],7.601642608642578,[198.82527384 174.76157771 153.33480383],4.88592783610026,[222.06328869 233.05930899 232.9218089 ],4.427210489908854,[165.78590421 190.27877788 205.74894302],3.14178466796875,[ 92.79405526 118.76282363 155.68814374],2.484893798828125
